date,AAPL,MSFT,GOOGL,META,NVDA
2020-03-11 00:00:00-04:00,2919.7321079036187,1324.7499006898472,3238.4492709573615,1152.352404426238,31854.038687440512
2020-03-12 00:00:00-04:00,3239.422266017649,1463.440871668067,3527.6368815580695,1269.9023480215562,36292.709550974956
2020-03-13 00:00:00-04:00,2892.083946830698,1280.9491314328404,3228.3794628093383,1151.6958923226425,32587.754190709235
2020-03-16 00:00:00-04:00,3317.9400768510163,1501.87372840834,3652.178156578853,1342.6742980450924,39947.84888786762
2020-03-17 00:00:00-04:00,3176.5609081966927,1386.9087683824152,3503.186874348847,1311.3581979488588,36092.079388336395
2020-03-18 00:00:00-04:00,3255.849185785571,1447.6682559539356,3588.982285132366,1333.1350471367,38658.41800048386
2020-03-19 00:00:00-04:00,3280.8115665748687,1424.1586729329663,3522.673877646369,1279.350699753509,36814.001601186515
2020-03-20 00:00:00-04:00,3503.0813615495817,1479.6791679075054,3665.852837012444,1308.351563952205,38104.39024822534
2020-03-23 00:00:00-04:00,3578.898090772491,1494.4958522222942,3714.5909856806775,1322.6705138761508,36858.812949181585
2020-03-24 00:00:00-04:00,3252.5158728402453,1369.943448824801,3465.0870543736883,1216.8192924296995,31460.55664247903
2020-03-25 00:00:00-04:00,3269.5203751534204,1382.7562874342134,3553.286197183346,1253.5877376611782,31906.670351121647
2020-03-26 00:00:00-04:00,3106.0120302711757,1301.3308722553531,3365.922441219139,1198.8448125844159,30464.820897701673
2020-03-27 00:00:00-04:00,3239.8639625933615,1356.9277822731628,3525.2447151978545,1248.81244768331,31005.62081359672
2020-03-30 00:00:00-04:00,3149.798425260432,1267.6837417094866,3414.1941653459594,1179.8169495950149,29502.701172842015
2020-03-31 00:00:00-04:00,3155.974798591355,1287.8320487218325,3367.9561720058837,1173.7062686162983,29722.932775154884
2020-04-01 00:00:00-04:00,3331.2283690046943,1335.2331206672945,3550.825337433483,1226.645304555441,32233.108956369048
2020-04-02 00:00:00-04:00,3276.2471311734357,1308.0208447869702,3503.0378942524626,1237.463026399334,30665.70576550983
2020-04-03 00:00:00-04:00,3323.9198029436,1320.1411207094663,3580.9308623082857,1269.6101894359474,32118.13960222629
2020-04-06 00:00:00-04:00,3057.125712288424,1228.7244713771572,3306.963992586775,1182.3780190613784,29186.672914292994
2020-04-07 00:00:00-04:00,3092.338522031723,1241.8568900944952,3308.072925941239,1159.1782492162233,30236.49177378923
2020-04-08 00:00:00-04:00,3015.111745489483,1229.501328521928,3241.030862071935,1122.9087823986679,29338.896104000858
2020-04-09 00:00:00-04:00,2993.422360535321,1229.3913866362338,3242.0919201605434,1117.0435224303003,29784.3371392194
2020-04-13 00:00:00-04:00,2935.7862836769627,1226.6363606075392,3231.789668836837,1119.5941651718283,29022.606367391247
2020-04-14 00:00:00-04:00,2794.614200372633,1168.7863341144832,3091.7259734460686,1098.3418774151921,27581.118536323076
2020-04-15 00:00:00-04:00,2820.1589049467284,1181.0797785279,3111.008292089172,1105.7119969146481,27884.596909799944
2020-04-16 00:00:00-04:00,2797.906245500641,1146.6475271145014,3110.6632233679848,1110.2205079683304,26572.955253552576
2020-04-17 00:00:00-04:00,2836.3184129624783,1136.6022724594925,3058.122729332894,1091.6718097805463,26788.60457347242
2020-04-20 00:00:00-04:00,2896.402044962012,1159.571662521529,3101.367638595385,1097.7825920857147,27280.077809502378
2020-04-21 00:00:00-04:00,2988.7379760135473,1209.5777716277344,3226.6581499383315,1145.5831139831807,29055.021437501244
2020-04-22 00:00:00-04:00,2904.865437999857,1169.7648120976492,3107.8595743827373,1073.361798986742,27363.587544054666
2020-04-23 00:00:00-04:00,2915.9385393605794,1184.0023940838475,3076.4222115340112,1056.755107436353,27567.611317966275
2020-04-24 00:00:00-04:00,2834.0932186391824,1162.7604363619448,3063.308544618018,1029.2801571629777,27036.175244824793
2020-04-27 00:00:00-04:00,2832.0274176067896,1166.0745307366383,3077.0749071964124,1043.3645793833593,26353.945473848675
2020-04-28 00:00:00-04:00,2878.6603920468574,1195.1782387663566,3172.5814091188445,1069.536290059564,26871.052035595283
2020-04-29 00:00:00-04:00,2787.0424004752676,1143.81912438402,2913.460084190085,1007.382806281636,26231.12591450352
2020-04-30 00:00:00-04:00,2729.2011838639683,1132.3499773466992,2903.404221991493,955.5223881244917,26783.19899739227
2020-05-01 00:00:00-04:00,2773.772259325255,1162.4116919847847,2968.067597067025,967.0192593802828,27682.132883542028
2020-05-04 00:00:00-04:00,2735.005621622197,1134.6289767262533,2955.473523915804,952.9087529316752,26872.72547341495
2020-05-05 00:00:00-04:00,2694.510577335468,1122.5549324812469,2898.1914753305814,944.5605251153843,26648.057317413084
2020-05-06 00:00:00-04:00,2666.9612908063973,1111.594945334663,2905.8890491151824,938.2058312395126,26285.319269522803
2020-05-07 00:00:00-04:00,2639.633279520434,1105.1686090840446,2855.2522793072703,925.8082354278738,25674.693773971354
2020-05-08 00:00:00-04:00,2578.2287091881885,1098.6898190440927,2824.1489677987042,921.0424724375114,25047.449939385966
2020-05-11 00:00:00-04:00,2538.2492705502254,1086.552883055046,2785.37367137793,917.4425295747008,24261.38863830129
2020-05-12 00:00:00-04:00,2567.5481702359148,1111.7168485502752,2842.8679426302674,930.8758365164626,25078.73913200669
2020-05-13 00:00:00-04:00,2598.8669085645447,1128.760528243266,2899.4122398081527,953.5468705849028,25150.679676565174
2020-05-14 00:00:00-04:00,2582.959400234128,1123.8663815125828,2881.1401161960334,945.6479924523479,24365.76173226861
2020-05-15 00:00:00-04:00,2598.2879841933923,1107.7144190495565,2847.1111679554206,927.3850916970367,23044.69922348271
2020-05-18 00:00:00-04:00,2538.399195305757,1097.1969438526367,2822.111461435948,917.3079503215041,22360.579982446205
2020-05-19 00:00:00-04:00,2553.104767261741,1104.8241876587247,2844.1932976211247,901.6840237313581,22219.867647050058
2020-05-20 00:00:00-04:00,2504.378431516776,1089.7003033447788,2774.012886418787,850.3529050386666,21812.211482632032
2020-05-21 00:00:00-04:00,2523.090314647833,1102.9044513147062,2778.6552323769183,845.1009824498103,22295.40194036719
2020-05-22 00:00:00-04:00,2506.9247840038347,1102.412999052818,2765.8681953587657,832.4296046110609,21675.21384499469
2020-05-26 00:00:00-04:00,2523.9912541238004,1114.178357188371,2750.0146863862296,842.1347177339771,22441.965756006583
2020-05-27 00:00:00-04:00,2513.003643028378,1112.690452822201,2752.0827674783304,853.3675786563098,22948.352359898417
2020-05-28 00:00:00-04:00,2511.87658912893,1115.1958581685903,2756.017863676776,867.2890635597392,23051.581695110573
2020-05-29 00:00:00-04:00,2514.3140007291936,1103.932443922802,2726.6290096677785,868.7107660967479,22042.46727868453
2020-06-01 00:00:00-04:00,2483.721765890714,1106.447489550128,2724.012709725645,843.1479296440671,22215.384321888137
2020-06-02 00:00:00-04:00,2472.247447962202,1093.9885769304608,2709.928621083383,840.2032394964831,22167.29410821406
2020-06-03 00:00:00-04:00,2458.7008179610157,1091.3276108489463,2715.6780749598684,849.5446894676026,22308.114211066197
2020-06-04 00:00:00-04:00,2480.048089264614,1105.879876643104,2763.5731030259594,864.0696282290507,22305.46253954969
2020-06-05 00:00:00-04:00,2411.3427055536845,1080.5839472651298,2714.183008500936,847.2858195672712,21921.379415969714
2020-06-08 00:00:00-04:00,2397.1114243372954,1073.9031631613877,2699.084997933901,844.9584365856442,22207.146498631242
2020-06-09 00:00:00-04:00,2323.719549652358,1065.7494475152375,2691.560104013311,819.2158630677743,21615.389374542025
2020-06-10 00:00:00-04:00,2265.3786153643564,1027.6069218522607,2668.302589806748,825.9086411831637,20874.678794222866
2020-06-11 00:00:00-04:00,2379.5550539670226,1085.8869037607392,2787.749998205234,871.1473030788859,22227.893256356485
2020-06-12 00:00:00-04:00,2358.978687792369,1077.2892777094144,2765.762795664875,855.2555594071722,21886.920202053927
2020-06-15 00:00:00-04:00,2330.1346285623445,1070.435149881273,2750.5085960487577,840.82619188087,21311.095181664867
2020-06-16 00:00:00-04:00,2269.942671047105,1044.8160813845057,2701.5430042390376,829.5746717288665,21558.123688733565
2020-06-17 00:00:00-04:00,2273.058435527197,1041.1909406884658,2690.1976859270776,829.9800455140365,21166.71477259781
2020-06-18 00:00:00-04:00,2272.141664050362,1030.1538517598624,2724.736178656015,828.5333083984948,21207.926917886376
2020-06-19 00:00:00-04:00,2285.189775209441,1036.3247021021743,2742.8539488607944,818.6405649304803,21108.788815147902
2020-06-22 00:00:00-04:00,2226.9114734174545,1008.3142435170967,2693.640278046193,817.164144504385,20520.387515044087
2020-06-23 00:00:00-04:00,2180.318488681406,1001.5978254856141,2669.066452596646,806.9568305628259,20686.538849405348
2020-06-24 00:00:00-04:00,2219.4717617471692,1022.1912972338412,2727.309093109406,835.2918375707711,21166.759056928306
2020-06-25 00:00:00-04:00,2190.33377607111,1009.4082778303022,2711.338071602868,829.3859492438929,20598.551584026878
2020-06-26 00:00:00-04:00,2259.7349277133617,1030.010867567963,2867.6257617288948,904.6045342546581,21351.991170123292
2020-06-29 00:00:00-04:00,2208.6523034853685,1018.9771790728972,2796.3259802643693,885.83813482443,21245.855497918834
2020-06-30 00:00:00-04:00,2190.3269997311195,993.5730144644173,2755.099577457816,860.7373216166686,20579.419768305303
2020-07-01 00:00:00-04:00,2194.419525432804,987.7707150852962,2709.2682346904726,822.7423306817733,20509.2338052457
2020-07-02 00:00:00-04:00,2194.3756010527054,980.2803464473483,2657.736745950377,837.2826927241317,20333.335293881046
2020-07-06 00:00:00-04:00,2137.1822852132436,959.6130841531169,2605.038216421888,813.3696593730142,19864.020034316392
2020-07-07 00:00:00-04:00,2143.772619993684,970.8745234301583,2621.9751528683587,811.3876912065721,19798.051228638957
2020-07-08 00:00:00-04:00,2094.9704924990906,949.9775494982423,2598.1078334135173,802.3235024131284,19130.82494231773
2020-07-09 00:00:00-04:00,2085.9505999511525,943.3505986591042,2572.2825977387197,799.2855308887944,18597.002653668544
2020-07-10 00:00:00-04:00,2082.284192913739,946.2097091603729,2538.24082791803,797.4174221803917,18649.583198115142
2020-07-13 00:00:00-04:00,2091.9259628428977,976.3643917812465,2583.179647113545,817.6665271833209,19441.70427734555
2020-07-14 00:00:00-04:00,2057.8092400416954,970.33676460759,2568.443706884868,815.1517954672391,18832.702569721256
2020-07-15 00:00:00-04:00,2043.7239437342603,971.7686858003383,2575.145712299529,813.2742240513496,19108.172501796114
2020-07-16 00:00:00-04:00,2069.1747165458064,991.3973051846574,2578.4646388543392,811.076139020119,19282.480014431716
2020-07-17 00:00:00-04:00,2073.3456368600237,996.4704801115653,2575.1612874893276,807.3827487019448,19156.14261476641
2020-07-20 00:00:00-04:00,2030.5474760811605,955.4032166006918,2497.7755055691478,796.2278549913959,18592.46655941492
2020-07-21 00:00:00-04:00,2058.889386777149,968.4117044573366,2510.3982392382827,808.2858860068611,18919.85117224953
2020-07-22 00:00:00-04:00,2053.0956608074084,954.6797037820768,2496.0406934053067,814.6105861240895,18719.78825977758
2020-07-23 00:00:00-04:00,2150.985573668106,998.0839586113739,2575.1774427755486,840.0653193304713,19290.67895457964
2020-07-24 00:00:00-04:00,2156.2172539408484,1004.180466422454,2589.626108844082,846.903742436391,19167.173931637615
2020-07-27 00:00:00-04:00,2106.2872309651107,991.6142691961829,2553.6846794223675,836.7805143828442,18749.582113502045
2020-07-28 00:00:00-04:00,2141.428031132249,1000.5790199824628,2597.4206790380904,849.0558987340094,19127.336185185086
2020-07-29 00:00:00-04:00,2101.1195550395264,990.5606342522026,2563.5217859300087,837.5057718071247,18670.132696465014
2020-07-30 00:00:00-04:00,2075.96464586886,991.321163683578,2538.7160768711765,833.1701493288223,18408.60475073926
2020-07-31 00:00:00-04:00,1879.2163380183629,985.946234552964,2624.7217503252236,770.2010986734957,18407.16353339865
2020-08-03 00:00:00-04:00,1832.836562448125,933.350578796435,2633.633567696094,775.3471535113551,17744.106348265857
2020-08-04 00:00:00-04:00,1820.607611792172,947.5359062087512,2650.4417698729553,781.9274980214443,17399.70293525043
2020-08-05 00:00:00-04:00,1814.0124554851375,949.0828020116836,2640.038148457031,784.1474899353324,17308.56131709348
2020-08-06 00:00:00-04:00,1752.8518936594844,934.121415507033,2594.6664878310776,736.3777667237514,17234.071018231643
2020-08-07 00:00:00-04:00,1793.555068145665,951.0945600287532,2605.9493214263653,727.678295443435,17442.61066944621
2020-08-10 00:00:00-04:00,1767.8346211965033,970.3994668511577,2608.611442502321,742.7194633954401,17496.266534779144
2020-08-11 00:00:00-04:00,1821.9990092981066,993.6239942520896,2637.2631484176195,762.6315090435952,18003.997553919653
2020-08-12 00:00:00-04:00,1763.3437866541428,965.9999979263878,2590.472177732684,751.5767449951175,17074.61371438611
2020-08-13 00:00:00-04:00,1732.606791506388,968.2272995398527,2574.291534003383,747.4898607969643,17069.791334200487
2020-08-14 00:00:00-04:00,1734.1421123641264,967.2944626573246,2594.840940655975,747.6570324418911,16891.079975217282
2020-08-17 00:00:00-04:00,1738.6751538014505,960.9430068947582,2574.962893983974,747.8832533391289,15832.681359549753
2020-08-18 00:00:00-04:00,1724.25586894311,955.4168359091609,2509.446231758348,744.4973496984795,15930.672926131949
2020-08-19 00:00:00-04:00,1722.0772710998858,961.2387211336543,2527.567232962861,743.7808337639103,16090.943817496636
2020-08-20 00:00:00-04:00,1684.6871101339368,939.3739264355497,2476.8207703317826,726.0270942459254,16087.56568356047
2020-08-21 00:00:00-04:00,1602.092341706621,946.2337345323608,2477.838154258747,731.4501468587083,15399.143716838791
2020-08-24 00:00:00-04:00,1583.1034914720765,943.2346047255498,2462.779366305187,719.6206063056657,15354.131576345617
2020-08-25 00:00:00-04:00,1596.1865149268187,931.1143812810468,2431.0148094145716,695.4503252670494,15318.192110148624
2020-08-26 00:00:00-04:00,1574.745444712308,911.3951571694257,2374.37544420741,642.6020696720548,15290.358079644913
2020-08-27 00:00:00-04:00,1593.7163855994593,889.508067302445,2397.011908157925,665.9955554817445,15464.82921427488
2020-08-28 00:00:00-04:00,1596.2683762310244,880.43487847121,2381.009486518408,664.983359556566,14853.45843858033
2020-08-31 00:00:00-04:00,1543.8862157199985,893.6159267809792,2395.4368736894376,666.0161309913547,14601.403858887172
2020-09-01 00:00:00-04:00,1484.7201323858937,886.7592594476804,2358.418007371703,660.9552624282146,14125.22707653134
2020-09-02 00:00:00-04:00,1516.091337833564,869.9694051106678,2272.7895469931873,645.5121498502945,13607.471119517299
2020-09-03 00:00:00-04:00,1647.9749089654265,927.3868407674686,2395.275486346854,670.721267567704,14998.464611843228
2020-09-04 00:00:00-04:00,1646.6639137137802,940.4624875941827,2468.110582194695,690.5321179744383,15463.360467338589
2020-09-08 00:00:00-04:00,1765.4267411203305,994.2217253961436,2561.369344514429,719.9778528946579,16383.895145869501
2020-09-09 00:00:00-04:00,1697.560485512136,953.5287737440124,2522.0273985991366,713.1809734542941,15349.119887104776
2020-09-10 00:00:00-04:00,1754.7489429124312,980.959512874925,2556.885373663717,728.1166802257053,15850.953625807279
2020-09-11 00:00:00-04:00,1778.0378617642054,987.3714976611761,2574.1631035837595,732.1357889008815,16042.328272083636
2020-09-14 00:00:00-04:00,1726.237067014702,980.7303350874937,2585.966161294826,733.3954517642746,15160.161115614379
2020-09-15 00:00:00-04:00,1723.4941161176328,964.8700524008352,2541.6004531875215,716.4933372361869,15021.112041524088
2020-09-16 00:00:00-04:00,1775.882228694171,982.4075003634852,2580.273400030533,740.6813475421776,15592.834007715888
2020-09-17 00:00:00-04:00,1804.6314933320152,992.7355095550919,2623.6523189268546,765.9439078694284,15656.115155201891
2020-09-18 00:00:00-04:00,1863.716299317277,1005.2015418396503,2688.603394181948,772.8758354596621,16008.078594551536
2020-09-21 00:00:00-04:00,1808.8197569655492,994.5084824245828,2727.9259080688403,786.4996325603959,15588.252133070067
2020-09-22 00:00:00-04:00,1780.7922081480513,971.0885118450101,2672.403161542333,766.1056871183353,15439.26608809444
2020-09-23 00:00:00-04:00,1858.71972791032,1004.1319022639829,2767.965907466236,783.7169594472518,16093.486252802133
2020-09-24 00:00:00-04:00,1839.7381129794217,991.2351763393252,2741.6297242138626,782.0774408631113,15800.453812422424
2020-09-25 00:00:00-04:00,1773.1955603340625,969.1417464939,2710.738086912194,765.8338168734616,15155.022874826107
2020-09-28 00:00:00-04:00,1731.7962337360843,961.6109673587149,2674.2182960660757,759.8426735724455,14967.008769545499
2020-09-29 00:00:00-04:00,1744.9787917448896,971.7125348622027,2660.757197941533,745.4074244816916,14750.950008785732
2020-09-30 00:00:00-04:00,1719.0435570776078,957.5187353504278,2661.490448132808,745.0861076448036,14418.553109625213
2020-10-01 00:00:00-04:00,1704.5993841433033,947.908469582126,2621.5718486350115,731.860070317227,14329.430439829013
2020-10-02 00:00:00-04:00,1761.4401738152496,976.7224990803663,2679.714985017709,750.6873881153012,14935.08795636672
2020-10-05 00:00:00-04:00,1708.757277765304,957.2322272718253,2630.4033094061156,737.2985867644974,14299.303876504217
2020-10-06 00:00:00-04:00,1759.1325918772698,977.9790981063896,2687.9763629391723,754.3469906974765,14200.96605856358
2020-10-07 00:00:00-04:00,1729.7429459967987,959.686582758449,2672.956415477522,755.907763174156,13969.285173559529
2020-10-08 00:00:00-04:00,1731.3767082099334,956.2569844914202,2629.1567345090252,739.7350036445988,14095.54477180756
2020-10-09 00:00:00-04:00,1701.755018953603,933.0727551298334,2582.0974127559766,737.7970889654098,14173.231460484525
2020-10-12 00:00:00-04:00,1600.0912841075217,909.5007947248006,2492.7117175873723,707.552442935119,13711.498792783314
2020-10-13 00:00:00-04:00,1643.5903935373065,903.4854527881922,2488.6100129108127,706.5085878991063,13689.22288434368
2020-10-14 00:00:00-04:00,1642.3564002794164,911.6594926832125,2494.3673517829066,717.7312245419905,13837.70004507305
2020-10-15 00:00:00-04:00,1648.8756833632194,916.6333471645811,2507.1305024659205,731.4498778263667,13961.66556282537
2020-10-16 00:00:00-04:00,1672.275310584525,916.6261552675053,2487.551911844489,733.61704381921,14121.78193275898
2020-10-19 00:00:00-04:00,1716.09658813139,939.8973244686193,2548.9131383471154,746.3255761411613,14449.94246124494
2020-10-20 00:00:00-04:00,1693.7080707885668,937.9896719314283,2514.123935350087,729.1237628691849,14293.103329844276
2020-10-21 00:00:00-04:00,1702.9610751460016,937.3225756016261,2458.752409149703,699.8953010258335,14420.525549552667
2020-10-22 00:00:00-04:00,1719.4042062737929,936.9107941013195,2427.070702778773,701.4161992344515,14596.965094315712
2020-10-23 00:00:00-04:00,1730.004210872376,931.0986084728222,2387.9353524045882,684.9837770855012,14350.637332962073
2020-10-26 00:00:00-04:00,1729.8286028166679,958.3421035991422,2461.288157825778,703.957798257918,14840.744028497036
2020-10-27 00:00:00-04:00,1706.7819290584357,944.0676056280113,2438.7548035479576,688.5798712727794,14557.263758708685
2020-10-28 00:00:00-04:00,1789.63570323823,993.2855528461862,2580.8921311937547,728.7502470838955,15444.42945247086
2020-10-29 00:00:00-04:00,1725.5406012806914,983.2976971402231,2504.2752932978897,694.5369601448377,14972.279924911505
2020-10-30 00:00:00-04:00,1827.855882426853,994.1801734870244,2412.3863245702364,741.2795160153106,15556.90397713195
2020-11-02 00:00:00-05:00,1829.2439664383771,994.8006032392457,2400.029375444407,746.1921727040365,15498.040930383979
2020-11-03 00:00:00-05:00,1801.5782855798298,975.0397293061283,2368.9008248575497,735.1083497816268,14975.725147804442
2020-11-04 00:00:00-05:00,1730.855243487629,930.139485058072,2232.90484358901,678.6130688637783,14134.298307074163
2020-11-05 00:00:00-05:00,1671.3400810414716,901.2960992368995,2211.5641224213127,661.7281311897611,13767.674179401445
2020-11-06 00:00:00-05:00,1673.186199995194,899.5344336447948,2214.9728467892055,664.5706152673941,13387.163306997378
2020-11-09 00:00:00-05:00,1707.2627804195079,921.4805805808729,2212.829191683101,699.4655994173321,14301.652642118403
2020-11-10 00:00:00-05:00,1712.326902505706,953.6598282654386,2242.893278704207,715.706743542645,15264.851092378713
2020-11-11 00:00:00-05:00,1661.8152046424202,929.2235372846427,2230.5922517006034,705.1932968095965,14527.059062884086
2020-11-12 00:00:00-05:00,1665.6596328290386,933.978363159439,2236.157990550853,708.7574207352201,14484.715391271508
2020-11-13 00:00:00-05:00,1664.9567385946718,929.3598942750566,2199.005900223493,703.9697903556928,14658.693785978587
2020-11-16 00:00:00-05:00,1650.5504245065645,926.272650003594,2196.7948974616443,698.892168344558,14421.868058677946
2020-11-17 00:00:00-05:00,1663.1198924372243,938.2300835697957,2212.2056378636935,708.9513763953152,14521.697664180323
2020-11-18 00:00:00-05:00,1682.2682897987506,950.7563846802664,2238.9005482412626,716.843467144022,14514.541219887618
2020-11-19 00:00:00-05:00,1673.6039504736796,944.7503837453074,2216.0533934697937,714.2895526409355,14501.991994807726
2020-11-20 00:00:00-05:00,1692.1381496243757,953.861808210835,2244.363434776015,722.8674075912601,14892.513880963226
2020-11-23 00:00:00-05:00,1743.9841391632217,955.1189835102242,2255.7889610893476,726.2767047860469,14833.082525031648
2020-11-24 00:00:00-05:00,1723.978575956803,938.3617493808001,2209.292931383528,704.0030273976894,15041.55686746081
2020-11-25 00:00:00-05:00,1711.1637555286227,938.297692205412,2208.9573740960577,707.3853285571005,14726.425057698043
2020-11-27 00:00:00-05:00,1702.9331158458237,932.3623262535446,2180.647934721784,701.727735236925,14696.895349645143
2020-11-30 00:00:00-05:00,1667.7343089411575,937.4089305198033,2221.179941734957,703.8517879084961,14543.001185250407
2020-12-01 00:00:00-05:00,1617.8407948610852,928.1198435379865,2170.479458690619,680.312462772113,14555.320677629375
2020-12-02 00:00:00-05:00,1613.068776037769,931.7166300833749,2135.2107467356464,678.0005213893141,14388.934630443942
2020-12-03 00:00:00-05:00,1614.8946128614914,936.6243093591656,2138.8637887431823,691.634955462498,14544.042172369926
2020-12-04 00:00:00-05:00,1623.9970155121443,936.0929305022778,2136.5962678560622,696.9461663505323,14369.886543787406
2020-12-07 00:00:00-05:00,1604.3046244933555,936.3945018283486,2144.499669712713,682.593169102251,14318.59980012028
2020-12-08 00:00:00-05:00,1596.1657006994155,928.9308269131367,2151.2307493496464,687.8383069273721,14593.858547924588
2020-12-09 00:00:00-05:00,1630.2308784057643,947.3877009625022,2191.7122947072794,701.3953916004052,15066.91316437657
