,date,symbol,action,quantity,price,value,commission,slippage,market_impact,total_cost,volume_participation
0,2020-01-02 00:00:00-05:00,AAPL,BUY,2744.3831508291596,72.8761215209961,200000.0,100.0,40.00081026721233,4000.0,4140.000810267213,2.0256680308215503e-05
1,2020-01-02 00:00:00-05:00,MSFT,BUY,1299.2227877840626,153.9381866455078,200000.0,100.0,40.00229726292039,4000.0,4140.00229726292,5.743157300975871e-05
2,2020-01-02 00:00:00-05:00,GOOGL,BUY,2929.760690686076,68.26496124267578,200000.0,100.0,40.004296151757,4000.0,4140.004296151757,0.00010740379392499728
3,2020-01-02 00:00:00-05:00,META,BUY,956.2502662897851,209.1502685546875,200000.0,100.0,40.003167151936445,4000.0,4140.003167151936,7.91787984110246e-05
4,2020-01-02 00:00:00-05:00,NVDA,BUY,33483.321461213534,5.973123073577881,200000.0,100.0,40.00563844157706,4000.0,4140.005638441577,0.0001409610394265018
5,2020-01-03 00:00:00-05:00,AAPL,SELL,30.423583717389192,72.16761779785156,2195.597561757483,1.0977987808787415,0.4391196036536672,0.4820648653195405,2.0189832498519493,2.079210055944063e-07
6,2020-01-03 00:00:00-05:00,MSFT,SELL,10.851635125639632,152.0214080810547,1649.6808517815696,0.8248404258907848,0.3299363399108235,0.2721446912734765,1.426921457075085,5.139009445657661e-07
7,2020-01-03 00:00:00-05:00,GOOGL,SELL,45.55819434432715,67.90785217285156,3093.75912679661,1.546879563398305,0.6187530296149574,0.9571345534637323,3.1227671464769946,1.9462659921534152e-06
8,2020-01-03 00:00:00-05:00,META,SELL,14.813049752828647,208.04360961914062,3081.7603400463904,1.5408801700231953,0.61635288403783,0.9497246793482845,3.1069577334093097,1.3239649773719786e-06
9,2020-01-03 00:00:00-05:00,NVDA,SELL,159.72491441035527,5.877516746520996,938.7858592834958,0.46939292964174795,0.18775731787342007,0.08813188895906518,0.7452821364742332,7.776891793438401e-07
10,2020-01-06 00:00:00-05:00,AAPL,SELL,21.48181970762198,72.74263000488281,1562.6440628231455,0.7813220314115727,0.31252886927420254,0.24418564670764267,1.338036547393418,1.8145390470947856e-07
11,2020-01-06 00:00:00-05:00,MSFT,SELL,3.335265487178276,152.4143524169922,508.3423293670209,0.2541711646835105,0.10166848216514114,0.02584119238262888,0.3816808392312805,1.6024375710124948e-07
12,2020-01-06 00:00:00-05:00,GOOGL,SELL,74.90946071544568,69.71786499023438,5222.527668650708,2.611263834325354,1.044507206740453,2.72747952498222,6.3832505660480265,1.6017246988420647e-06
13,2020-01-06 00:00:00-05:00,META,SELL,17.41267119095562,211.96180725097656,3690.821254701968,1.845410627350984,0.7381650044128558,1.3622161534159811,3.9457917851798214,1.0207382182295237e-06
14,2020-01-06 00:00:00-05:00,NVDA,SELL,139.51400746280706,5.902164459228516,823.4346164115217,0.41171730820576086,0.16468701076510425,0.067804456750479,0.644208775721344,5.312067175208541e-07
15,2020-01-07 00:00:00-05:00,AAPL,BUY,12.68696448153787,72.4005355834961,918.5430233921337,0.45927151169606684,0.1837086260861766,0.0843721285822362,0.7273522663644797,1.1653101331414755e-07
16,2020-01-07 00:00:00-05:00,MSFT,BUY,11.807664895690323,151.02467346191406,1783.2487352193366,0.8916243676096683,0.35664994169955894,0.3179976051661364,1.5662719144753636,5.457895126531874e-07
17,2020-01-07 00:00:00-05:00,GOOGL,BUY,5.4001172672069515,69.58320617675781,375.75747318273125,0.1878787365913656,0.07515150645789447,0.014119367865267098,0.27714961091452717,1.5730024081581564e-07
18,2020-01-07 00:00:00-05:00,META,SELL,2.0068642859165493,212.42041015625,426.2989347423232,0.21314946737116158,0.08525979842246088,0.018173078176243952,0.31658234396986645,1.3457688138170578e-07
19,2020-01-07 00:00:00-05:00,NVDA,SELL,397.36499584325793,5.97361946105957,2373.707272313141,1.1868536361565705,0.47474205361156,0.5634486214632292,2.22504431123136,1.2620531158474285e-06
20,2020-01-08 00:00:00-05:00,AAPL,SELL,42.841366648128314,73.56520080566406,3151.6337402586387,1.5758168701293194,0.6303269525052626,0.9932795232736658,3.1994233459082473,3.2436119122563063e-07
21,2020-01-08 00:00:00-05:00,MSFT,SELL,20.33916125198948,153.4302215576172,3120.6420171888485,1.5603210085944244,0.6241288609458605,0.9738406599444487,3.1582905294847334,7.330352027098726e-07
22,2020-01-08 00:00:00-05:00,GOOGL,SELL,19.90703859868563,70.07847595214844,1395.0549257164816,0.6975274628582409,0.27901114242602987,0.19461782457658183,1.1711564298608526,5.637152007330133e-07
23,2020-01-08 00:00:00-05:00,META,SELL,9.258434680105438,214.57394409179688,1986.6188454264975,0.9933094227132487,0.39732404207944894,0.394665443700371,1.7852989084930686,6.870823510282329e-07
24,2020-01-08 00:00:00-05:00,NVDA,SELL,61.54854923816674,5.984823226928711,368.35718706434574,0.18417859353217286,0.0736714537760564,0.01356870172619574,0.271418749034425,2.2211032968433515e-07
25,2020-01-09 00:00:00-05:00,AAPL,SELL,55.399486087028436,75.12779235839844,4162.041087508255,2.0810205437541276,0.8324084885934223,1.73225860141069,4.645687633758239,3.2567166634351054e-07
26,2020-01-09 00:00:00-05:00,MSFT,SELL,15.762857388954217,155.34701538085938,2448.7128492481634,1.2243564246240817,0.4897429308382829,0.5996194618073059,2.3137188172696703,7.370987790018337e-07
27,2020-01-09 00:00:00-05:00,GOOGL,SELL,29.061466659966754,70.81414794921875,2057.9629996801737,1.0289814998400868,0.4115929602217161,0.42352117080526186,1.8640956308670646,8.753453813242998e-07
